file,key,bpm,mood,title,seed,prompt,init_loop,init_path
00_Mirage_Cmin_90__seed7.wav,Cmin,90,,Mirage,7,cKz! Mirage Cmin 90 bpm @crushed_keyz,,
00_Mirage_Cmin_90__seed123.wav,Cmin,90,,Mirage,123,cKz! Mirage Cmin 90 bpm @crushed_keyz,,
01_Obsidian_C#min_130__seed7.wav,C#min,130,,Obsidian,7,cKz! Obsidian C#min 130 bpm @crushed_keyz,,
01_Obsidian_C#min_130__seed123.wav,C#min,130,,Obsidian,123,cKz! Obsidian C#min 130 bpm @crushed_keyz,,
02_Voltage_Dmin_155__seed7.wav,Dmin,155,,Voltage,7,cKz! Voltage Dmin 155 bpm @crushed_keyz,,
02_Voltage_Dmin_155__seed123.wav,Dmin,155,,Voltage,123,cKz! Voltage Dmin 155 bpm @crushed_keyz,,
03_Riptide_D#min_120__seed7.wav,D#min,120,,Riptide,7,cKz! Riptide D#min 120 bpm @crushed_keyz,,
03_Riptide_D#min_120__seed123.wav,D#min,120,,Riptide,123,cKz! Riptide D#min 120 bpm @crushed_keyz,,
04_Phantom_Emin_145__seed7.wav,Emin,145,,Phantom,7,cKz! Phantom Emin 145 bpm @crushed_keyz,,
04_Phantom_Emin_145__seed123.wav,Emin,145,,Phantom,123,cKz! Phantom Emin 145 bpm @crushed_keyz,,
05_Ember_Fmin_100__seed7.wav,Fmin,100,,Ember,7,cKz! Ember Fmin 100 bpm @crushed_keyz,,
05_Ember_Fmin_100__seed123.wav,Fmin,100,,Ember,123,cKz! Ember Fmin 100 bpm @crushed_keyz,,
06_Cascade_F#min_135__seed7.wav,F#min,135,,Cascade,7,cKz! Cascade F#min 135 bpm @crushed_keyz,,
06_Cascade_F#min_135__seed123.wav,F#min,135,,Cascade,123,cKz! Cascade F#min 135 bpm @crushed_keyz,,
07_Velvet_Gmin_160__seed7.wav,Gmin,160,,Velvet,7,cKz! Velvet Gmin 160 bpm @crushed_keyz,,
07_Velvet_Gmin_160__seed123.wav,Gmin,160,,Velvet,123,cKz! Velvet Gmin 160 bpm @crushed_keyz,,
08_Tundra_G#min_125__seed7.wav,G#min,125,,Tundra,7,cKz! Tundra G#min 125 bpm @crushed_keyz,,
08_Tundra_G#min_125__seed123.wav,G#min,125,,Tundra,123,cKz! Tundra G#min 125 bpm @crushed_keyz,,
09_Solaris_Amin_150__seed7.wav,Amin,150,,Solaris,7,cKz! Solaris Amin 150 bpm @crushed_keyz,,
09_Solaris_Amin_150__seed123.wav,Amin,150,,Solaris,123,cKz! Solaris Amin 150 bpm @crushed_keyz,,
10_Nocturne_A#min_110__seed7.wav,A#min,110,,Nocturne,7,cKz! Nocturne A#min 110 bpm @crushed_keyz,,
10_Nocturne_A#min_110__seed123.wav,A#min,110,,Nocturne,123,cKz! Nocturne A#min 110 bpm @crushed_keyz,,
11_Skyline_Bmin_140__seed7.wav,Bmin,140,,Skyline,7,cKz! Skyline Bmin 140 bpm @crushed_keyz,,
11_Skyline_Bmin_140__seed123.wav,Bmin,140,,Skyline,123,cKz! Skyline Bmin 140 bpm @crushed_keyz,,
12_Eclipse_Cmin_90__seed7.wav,Cmin,90,,Eclipse,7,cKz! Eclipse Cmin 90 bpm @crushed_keyz,,
12_Eclipse_Cmin_90__seed123.wav,Cmin,90,,Eclipse,123,cKz! Eclipse Cmin 90 bpm @crushed_keyz,,
13_Glacier_C#min_130__seed7.wav,C#min,130,,Glacier,7,cKz! Glacier C#min 130 bpm @crushed_keyz,,
13_Glacier_C#min_130__seed123.wav,C#min,130,,Glacier,123,cKz! Glacier C#min 130 bpm @crushed_keyz,,
14_Inferno_Dmin_155__seed7.wav,Dmin,155,,Inferno,7,cKz! Inferno Dmin 155 bpm @crushed_keyz,,
14_Inferno_Dmin_155__seed123.wav,Dmin,155,,Inferno,123,cKz! Inferno Dmin 155 bpm @crushed_keyz,,
15_Onyx_D#min_120__seed7.wav,D#min,120,,Onyx,7,cKz! Onyx D#min 120 bpm @crushed_keyz,,
15_Onyx_D#min_120__seed123.wav,D#min,120,,Onyx,123,cKz! Onyx D#min 120 bpm @crushed_keyz,,
16_Cobalt_Emin_145__seed7.wav,Emin,145,,Cobalt,7,cKz! Cobalt Emin 145 bpm @crushed_keyz,,
16_Cobalt_Emin_145__seed123.wav,Emin,145,,Cobalt,123,cKz! Cobalt Emin 145 bpm @crushed_keyz,,
17_Specter_Fmin_100__seed7.wav,Fmin,100,,Specter,7,cKz! Specter Fmin 100 bpm @crushed_keyz,,
17_Specter_Fmin_100__seed123.wav,Fmin,100,,Specter,123,cKz! Specter Fmin 100 bpm @crushed_keyz,,
18_Halcyon_F#min_135__seed7.wav,F#min,135,,Halcyon,7,cKz! Halcyon F#min 135 bpm @crushed_keyz,,
18_Halcyon_F#min_135__seed123.wav,F#min,135,,Halcyon,123,cKz! Halcyon F#min 135 bpm @crushed_keyz,,
19_Maelstrom_Gmin_160__seed7.wav,Gmin,160,,Maelstrom,7,cKz! Maelstrom Gmin 160 bpm @crushed_keyz,,
19_Maelstrom_Gmin_160__seed123.wav,Gmin,160,,Maelstrom,123,cKz! Maelstrom Gmin 160 bpm @crushed_keyz,,
20_Nimbus_G#min_125__seed7.wav,G#min,125,,Nimbus,7,cKz! Nimbus G#min 125 bpm @crushed_keyz,,
20_Nimbus_G#min_125__seed123.wav,G#min,125,,Nimbus,123,cKz! Nimbus G#min 125 bpm @crushed_keyz,,
21_Vortex_Amin_150__seed7.wav,Amin,150,,Vortex,7,cKz! Vortex Amin 150 bpm @crushed_keyz,,
21_Vortex_Amin_150__seed123.wav,Amin,150,,Vortex,123,cKz! Vortex Amin 150 bpm @crushed_keyz,,
22_Abyss_A#min_110__seed7.wav,A#min,110,,Abyss,7,cKz! Abyss A#min 110 bpm @crushed_keyz,,
22_Abyss_A#min_110__seed123.wav,A#min,110,,Abyss,123,cKz! Abyss A#min 110 bpm @crushed_keyz,,
23_Citadel_Bmin_140__seed7.wav,Bmin,140,,Citadel,7,cKz! Citadel Bmin 140 bpm @crushed_keyz,,
23_Citadel_Bmin_140__seed123.wav,Bmin,140,,Citadel,123,cKz! Citadel Bmin 140 bpm @crushed_keyz,,
24_Quartz_Cmin_90__seed7.wav,Cmin,90,,Quartz,7,cKz! Quartz Cmin 90 bpm @crushed_keyz,,
24_Quartz_Cmin_90__seed123.wav,Cmin,90,,Quartz,123,cKz! Quartz Cmin 90 bpm @crushed_keyz,,
25_Zephyr_C#min_130__seed7.wav,C#min,130,,Zephyr,7,cKz! Zephyr C#min 130 bpm @crushed_keyz,,
25_Zephyr_C#min_130__seed123.wav,C#min,130,,Zephyr,123,cKz! Zephyr C#min 130 bpm @crushed_keyz,,
26_Cinder_Dmin_155__seed7.wav,Dmin,155,,Cinder,7,cKz! Cinder Dmin 155 bpm @crushed_keyz,,
26_Cinder_Dmin_155__seed123.wav,Dmin,155,,Cinder,123,cKz! Cinder Dmin 155 bpm @crushed_keyz,,
27_Fathom_D#min_120__seed7.wav,D#min,120,,Fathom,7,cKz! Fathom D#min 120 bpm @crushed_keyz,,
27_Fathom_D#min_120__seed123.wav,D#min,120,,Fathom,123,cKz! Fathom D#min 120 bpm @crushed_keyz,,
28_Harbor_Emin_145__seed7.wav,Emin,145,,Harbor,7,cKz! Harbor Emin 145 bpm @crushed_keyz,,
28_Harbor_Emin_145__seed123.wav,Emin,145,,Harbor,123,cKz! Harbor Emin 145 bpm @crushed_keyz,,
29_Lattice_Fmin_100__seed7.wav,Fmin,100,,Lattice,7,cKz! Lattice Fmin 100 bpm @crushed_keyz,,
29_Lattice_Fmin_100__seed123.wav,Fmin,100,,Lattice,123,cKz! Lattice Fmin 100 bpm @crushed_keyz,,
30_Meridian_F#min_135__seed7.wav,F#min,135,,Meridian,7,cKz! Meridian F#min 135 bpm @crushed_keyz,,
30_Meridian_F#min_135__seed123.wav,F#min,135,,Meridian,123,cKz! Meridian F#min 135 bpm @crushed_keyz,,
31_Opal_Gmin_160__seed7.wav,Gmin,160,,Opal,7,cKz! Opal Gmin 160 bpm @crushed_keyz,,
31_Opal_Gmin_160__seed123.wav,Gmin,160,,Opal,123,cKz! Opal Gmin 160 bpm @crushed_keyz,,
32_Pyre_G#min_125__seed7.wav,G#min,125,,Pyre,7,cKz! Pyre G#min 125 bpm @crushed_keyz,,
32_Pyre_G#min_125__seed123.wav,G#min,125,,Pyre,123,cKz! Pyre G#min 125 bpm @crushed_keyz,,
33_Sable_Amin_150__seed7.wav,Amin,150,,Sable,7,cKz! Sable Amin 150 bpm @crushed_keyz,,
33_Sable_Amin_150__seed123.wav,Amin,150,,Sable,123,cKz! Sable Amin 150 bpm @crushed_keyz,,
34_Umbra_A#min_110__seed7.wav,A#min,110,,Umbra,7,cKz! Umbra A#min 110 bpm @crushed_keyz,,
34_Umbra_A#min_110__seed123.wav,A#min,110,,Umbra,123,cKz! Umbra A#min 110 bpm @crushed_keyz,,
35_Wraith_Bmin_140__seed7.wav,Bmin,140,,Wraith,7,cKz! Wraith Bmin 140 bpm @crushed_keyz,,
35_Wraith_Bmin_140__seed123.wav,Bmin,140,,Wraith,123,cKz! Wraith Bmin 140 bpm @crushed_keyz,,
