file,key,bpm,mood,title,seed,prompt,init_loop,init_path
03_Solaris_initC#min_promptC#min__match__seed123.wav,prompt=C#min/init=C#min,120,match,Solaris,123,cKz! Solaris C#min 120 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav
03_Solaris_initC#min_promptGmin__tritone__seed7.wav,prompt=Gmin/init=C#min,120,tritone,Solaris,7,cKz! Solaris Gmin 120 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav
03_Solaris_initC#min_promptGmin__tritone__seed123.wav,prompt=Gmin/init=C#min,120,tritone,Solaris,123,cKz! Solaris Gmin 120 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav
04_Wraith_initCmin_promptCmin__match__seed7.wav,prompt=Cmin/init=Cmin,145,match,Wraith,7,cKz! Wraith Cmin 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav
04_Wraith_initCmin_promptCmin__match__seed123.wav,prompt=Cmin/init=Cmin,145,match,Wraith,123,cKz! Wraith Cmin 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav
04_Wraith_initCmin_promptF#min__tritone__seed7.wav,prompt=F#min/init=Cmin,145,tritone,Wraith,7,cKz! Wraith F#min 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav
04_Wraith_initCmin_promptF#min__tritone__seed123.wav,prompt=F#min/init=Cmin,145,tritone,Wraith,123,cKz! Wraith F#min 145 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Immortal - 145 BPM C Min.wav
05_Nocturne_initD#min_promptD#min__match__seed7.wav,prompt=D#min/init=D#min,150,match,Nocturne,7,cKz! Nocturne D#min 150 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
05_Nocturne_initD#min_promptD#min__match__seed123.wav,prompt=D#min/init=D#min,150,match,Nocturne,123,cKz! Nocturne D#min 150 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
05_Nocturne_initD#min_promptAmin__tritone__seed7.wav,prompt=Amin/init=D#min,150,tritone,Nocturne,7,cKz! Nocturne Amin 150 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
05_Nocturne_initD#min_promptAmin__tritone__seed123.wav,prompt=Amin/init=D#min,150,tritone,Nocturne,123,cKz! Nocturne Amin 150 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
