file,key,bpm,mood,title,seed,prompt,init_loop,init_path
06_Naga_F#min__s75__seed123.wav,F#min,138,s75,Naga,123,cKz! Naga F#min 138 bpm @crushed_keyz,PDMX 07 - 138 BPM F# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 07 - 138 BPM F# Min.wav
07_Feldspar_G#min__s75__seed7.wav,G#min,145,s75,Feldspar,7,cKz! Feldspar G#min 145 bpm @crushed_keyz,PDMX 09 - 145 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 09 - 145 BPM G# Min.wav
07_Feldspar_G#min__s75__seed123.wav,G#min,145,s75,Feldspar,123,cKz! Feldspar G#min 145 bpm @crushed_keyz,PDMX 09 - 145 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 09 - 145 BPM G# Min.wav
08_Seraph_Amin__s75__seed7.wav,Amin,150,s75,Seraph,7,cKz! Seraph Amin 150 bpm @crushed_keyz,PDMX 10 - 150 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 10 - 150 BPM A Min.wav
08_Seraph_Amin__s75__seed123.wav,Amin,150,s75,Seraph,123,cKz! Seraph Amin 150 bpm @crushed_keyz,PDMX 10 - 150 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 10 - 150 BPM A Min.wav
09_Basilisk_A#min__s75__seed7.wav,A#min,130,s75,Basilisk,7,cKz! Basilisk A#min 130 bpm @crushed_keyz,PDMX 11 - 130 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 11 - 130 BPM A# Min.wav
09_Basilisk_A#min__s75__seed123.wav,A#min,130,s75,Basilisk,123,cKz! Basilisk A#min 130 bpm @crushed_keyz,PDMX 11 - 130 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 11 - 130 BPM A# Min.wav
10_Osmium_Bmin__s75__seed7.wav,Bmin,138,s75,Osmium,7,cKz! Osmium Bmin 138 bpm @crushed_keyz,PDMX 12 - 138 BPM B Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 12 - 138 BPM B Min.wav
10_Osmium_Bmin__s75__seed123.wav,Bmin,138,s75,Osmium,123,cKz! Osmium Bmin 138 bpm @crushed_keyz,PDMX 12 - 138 BPM B Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 12 - 138 BPM B Min.wav
11_Opal_Cmin__s75__seed7.wav,Cmin,140,s75,Opal,7,cKz! Opal Cmin 140 bpm @crushed_keyz,PDMX 13 - 140 BPM C Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 13 - 140 BPM C Min.wav
11_Opal_Cmin__s75__seed123.wav,Cmin,140,s75,Opal,123,cKz! Opal Cmin 140 bpm @crushed_keyz,PDMX 13 - 140 BPM C Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 13 - 140 BPM C Min.wav
12_Crevasse_C#min__s75__seed7.wav,C#min,145,s75,Crevasse,7,cKz! Crevasse C#min 145 bpm @crushed_keyz,PDMX 14 - 145 BPM C# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 14 - 145 BPM C# Min.wav
12_Crevasse_C#min__s75__seed123.wav,C#min,145,s75,Crevasse,123,cKz! Crevasse C#min 145 bpm @crushed_keyz,PDMX 14 - 145 BPM C# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 14 - 145 BPM C# Min.wav
13_Fresco_Dmin__s75__seed7.wav,Dmin,150,s75,Fresco,7,cKz! Fresco Dmin 150 bpm @crushed_keyz,PDMX 15 - 150 BPM D Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 15 - 150 BPM D Min.wav
13_Fresco_Dmin__s75__seed123.wav,Dmin,150,s75,Fresco,123,cKz! Fresco Dmin 150 bpm @crushed_keyz,PDMX 15 - 150 BPM D Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 15 - 150 BPM D Min.wav
14_Belfry_D#min__s75__seed7.wav,D#min,130,s75,Belfry,7,cKz! Belfry D#min 130 bpm @crushed_keyz,PDMX 16 - 130 BPM D# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 16 - 130 BPM D# Min.wav
14_Belfry_D#min__s75__seed123.wav,D#min,130,s75,Belfry,123,cKz! Belfry D#min 130 bpm @crushed_keyz,PDMX 16 - 130 BPM D# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 16 - 130 BPM D# Min.wav
15_Nave_Emin__s75__seed7.wav,Emin,138,s75,Nave,7,cKz! Nave Emin 138 bpm @crushed_keyz,PDMX 17 - 138 BPM E Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 17 - 138 BPM E Min.wav
15_Nave_Emin__s75__seed123.wav,Emin,138,s75,Nave,123,cKz! Nave Emin 138 bpm @crushed_keyz,PDMX 17 - 138 BPM E Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 17 - 138 BPM E Min.wav
16_Regalia_Fmin__s75__seed7.wav,Fmin,140,s75,Regalia,7,cKz! Regalia Fmin 140 bpm @crushed_keyz,PDMX 18 - 140 BPM F Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 18 - 140 BPM F Min.wav
16_Regalia_Fmin__s75__seed123.wav,Fmin,140,s75,Regalia,123,cKz! Regalia Fmin 140 bpm @crushed_keyz,PDMX 18 - 140 BPM F Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 18 - 140 BPM F Min.wav
17_Minaret_F#min__s75__seed7.wav,F#min,145,s75,Minaret,7,cKz! Minaret F#min 145 bpm @crushed_keyz,PDMX 19 - 145 BPM F# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 19 - 145 BPM F# Min.wav
17_Minaret_F#min__s75__seed123.wav,F#min,145,s75,Minaret,123,cKz! Minaret F#min 145 bpm @crushed_keyz,PDMX 19 - 145 BPM F# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 19 - 145 BPM F# Min.wav
18_Surge_Gmin__s75__seed7.wav,Gmin,150,s75,Surge,7,cKz! Surge Gmin 150 bpm @crushed_keyz,PDMX 20 - 150 BPM G Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 20 - 150 BPM G Min.wav
18_Surge_Gmin__s75__seed123.wav,Gmin,150,s75,Surge,123,cKz! Surge Gmin 150 bpm @crushed_keyz,PDMX 20 - 150 BPM G Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 20 - 150 BPM G Min.wav
19_Alexandrite_G#min__s75__seed7.wav,G#min,130,s75,Alexandrite,7,cKz! Alexandrite G#min 130 bpm @crushed_keyz,PDMX 21 - 130 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 21 - 130 BPM G# Min.wav
19_Alexandrite_G#min__s75__seed123.wav,G#min,130,s75,Alexandrite,123,cKz! Alexandrite G#min 130 bpm @crushed_keyz,PDMX 21 - 130 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 21 - 130 BPM G# Min.wav
20_Coal_Amin__s75__seed7.wav,Amin,138,s75,Coal,7,cKz! Coal Amin 138 bpm @crushed_keyz,PDMX 22 - 138 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 22 - 138 BPM A Min.wav
20_Coal_Amin__s75__seed123.wav,Amin,138,s75,Coal,123,cKz! Coal Amin 138 bpm @crushed_keyz,PDMX 22 - 138 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 22 - 138 BPM A Min.wav
21_Reliquary_A#min__s75__seed7.wav,A#min,140,s75,Reliquary,7,cKz! Reliquary A#min 140 bpm @crushed_keyz,PDMX 23 - 140 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 23 - 140 BPM A# Min.wav
21_Reliquary_A#min__s75__seed123.wav,A#min,140,s75,Reliquary,123,cKz! Reliquary A#min 140 bpm @crushed_keyz,PDMX 23 - 140 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 23 - 140 BPM A# Min.wav
22_Nova_Bmin__s75__seed7.wav,Bmin,145,s75,Nova,7,cKz! Nova Bmin 145 bpm @crushed_keyz,PDMX 24 - 145 BPM B Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 24 - 145 BPM B Min.wav
22_Nova_Bmin__s75__seed123.wav,Bmin,145,s75,Nova,123,cKz! Nova Bmin 145 bpm @crushed_keyz,PDMX 24 - 145 BPM B Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 24 - 145 BPM B Min.wav
23_Crypt_Cmin__s75__seed7.wav,Cmin,150,s75,Crypt,7,cKz! Crypt Cmin 150 bpm @crushed_keyz,PDMX 25 - 150 BPM C Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 25 - 150 BPM C Min.wav
23_Crypt_Cmin__s75__seed123.wav,Cmin,150,s75,Crypt,123,cKz! Crypt Cmin 150 bpm @crushed_keyz,PDMX 25 - 150 BPM C Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 25 - 150 BPM C Min.wav
24_Efreet_C#min__s75__seed7.wav,C#min,130,s75,Efreet,7,cKz! Efreet C#min 130 bpm @crushed_keyz,PDMX 26 - 130 BPM C# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 26 - 130 BPM C# Min.wav
24_Efreet_C#min__s75__seed123.wav,C#min,130,s75,Efreet,123,cKz! Efreet C#min 130 bpm @crushed_keyz,PDMX 26 - 130 BPM C# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 26 - 130 BPM C# Min.wav
25_Glacier_Dmin__s75__seed7.wav,Dmin,138,s75,Glacier,7,cKz! Glacier Dmin 138 bpm @crushed_keyz,PDMX 27 - 138 BPM D Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 27 - 138 BPM D Min.wav
25_Glacier_Dmin__s75__seed123.wav,Dmin,138,s75,Glacier,123,cKz! Glacier Dmin 138 bpm @crushed_keyz,PDMX 27 - 138 BPM D Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 27 - 138 BPM D Min.wav
26_Citadel_Fmin__s75__seed7.wav,Fmin,150,s75,Citadel,7,cKz! Citadel Fmin 150 bpm @crushed_keyz,PDMX 30 - 150 BPM F Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 30 - 150 BPM F Min.wav
26_Citadel_Fmin__s75__seed123.wav,Fmin,150,s75,Citadel,123,cKz! Citadel Fmin 150 bpm @crushed_keyz,PDMX 30 - 150 BPM F Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 30 - 150 BPM F Min.wav
27_Spinel_F#min__s75__seed7.wav,F#min,130,s75,Spinel,7,cKz! Spinel F#min 130 bpm @crushed_keyz,PDMX 31 - 130 BPM F# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 31 - 130 BPM F# Min.wav
27_Spinel_F#min__s75__seed123.wav,F#min,130,s75,Spinel,123,cKz! Spinel F#min 130 bpm @crushed_keyz,PDMX 31 - 130 BPM F# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 31 - 130 BPM F# Min.wav
28_Quasar_Gmin__s75__seed7.wav,Gmin,138,s75,Quasar,7,cKz! Quasar Gmin 138 bpm @crushed_keyz,PDMX 32 - 138 BPM G Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 32 - 138 BPM G Min.wav
28_Quasar_Gmin__s75__seed123.wav,Gmin,138,s75,Quasar,123,cKz! Quasar Gmin 138 bpm @crushed_keyz,PDMX 32 - 138 BPM G Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 32 - 138 BPM G Min.wav
29_Kraken_G#min__s75__seed7.wav,G#min,140,s75,Kraken,7,cKz! Kraken G#min 140 bpm @crushed_keyz,PDMX 33 - 140 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 33 - 140 BPM G# Min.wav
29_Kraken_G#min__s75__seed123.wav,G#min,140,s75,Kraken,123,cKz! Kraken G#min 140 bpm @crushed_keyz,PDMX 33 - 140 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 33 - 140 BPM G# Min.wav
30_Travertine_Amin__s75__seed7.wav,Amin,145,s75,Travertine,7,cKz! Travertine Amin 145 bpm @crushed_keyz,PDMX 34 - 145 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 34 - 145 BPM A Min.wav
30_Travertine_Amin__s75__seed123.wav,Amin,145,s75,Travertine,123,cKz! Travertine Amin 145 bpm @crushed_keyz,PDMX 34 - 145 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 34 - 145 BPM A Min.wav
31_Gneiss_A#min__s75__seed7.wav,A#min,150,s75,Gneiss,7,cKz! Gneiss A#min 150 bpm @crushed_keyz,PDMX 35 - 150 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 35 - 150 BPM A# Min.wav
31_Gneiss_A#min__s75__seed123.wav,A#min,150,s75,Gneiss,123,cKz! Gneiss A#min 150 bpm @crushed_keyz,PDMX 35 - 150 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 35 - 150 BPM A# Min.wav
32_Palladium_C#min__s75__seed7.wav,C#min,140,s75,Palladium,7,cKz! Palladium C#min 140 bpm @crushed_keyz,PDMX 38 - 140 BPM C# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 38 - 140 BPM C# Min.wav
32_Palladium_C#min__s75__seed123.wav,C#min,140,s75,Palladium,123,cKz! Palladium C#min 140 bpm @crushed_keyz,PDMX 38 - 140 BPM C# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 38 - 140 BPM C# Min.wav
33_Coronet_Dmin__s75__seed7.wav,Dmin,145,s75,Coronet,7,cKz! Coronet Dmin 145 bpm @crushed_keyz,PDMX 39 - 145 BPM D Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 39 - 145 BPM D Min.wav
33_Coronet_Dmin__s75__seed123.wav,Dmin,145,s75,Coronet,123,cKz! Coronet Dmin 145 bpm @crushed_keyz,PDMX 39 - 145 BPM D Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 39 - 145 BPM D Min.wav
34_Nadir_D#min__s75__seed7.wav,D#min,150,s75,Nadir,7,cKz! Nadir D#min 150 bpm @crushed_keyz,PDMX 40 - 150 BPM D# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 40 - 150 BPM D# Min.wav
34_Nadir_D#min__s75__seed123.wav,D#min,150,s75,Nadir,123,cKz! Nadir D#min 150 bpm @crushed_keyz,PDMX 40 - 150 BPM D# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_real/PDMX 40 - 150 BPM D# Min.wav
