file,key,bpm,mood,title,seed,prompt,init_loop,init_path
02_Cascade_A#min__s92__seed7.wav,A#min,146,s92,Cascade,7,cKz! Cascade A#min 146 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Demon - 146 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Demon - 146 BPM A# Min.wav
02_Cascade_A#min__s92__seed123.wav,A#min,146,s92,Cascade,123,cKz! Cascade A#min 146 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Demon - 146 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Demon - 146 BPM A# Min.wav
03_Wraith_Amin__noinit__seed7.wav,Amin,69,noinit,Wraith,7,cKz! Wraith Amin 69 bpm @crushed_keyz,,
03_Wraith_Amin__noinit__seed123.wav,Amin,69,noinit,Wraith,123,cKz! Wraith Amin 69 bpm @crushed_keyz,,
03_Wraith_Amin__s60__seed7.wav,Amin,69,s60,Wraith,7,cKz! Wraith Amin 69 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav
03_Wraith_Amin__s60__seed123.wav,Amin,69,s60,Wraith,123,cKz! Wraith Amin 69 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav
03_Wraith_Amin__s75__seed7.wav,Amin,69,s75,Wraith,7,cKz! Wraith Amin 69 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav
03_Wraith_Amin__s75__seed123.wav,Amin,69,s75,Wraith,123,cKz! Wraith Amin 69 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav
03_Wraith_Amin__s85__seed7.wav,Amin,69,s85,Wraith,7,cKz! Wraith Amin 69 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav
03_Wraith_Amin__s85__seed123.wav,Amin,69,s85,Wraith,123,cKz! Wraith Amin 69 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav
03_Wraith_Amin__s92__seed7.wav,Amin,69,s92,Wraith,7,cKz! Wraith Amin 69 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav
03_Wraith_Amin__s92__seed123.wav,Amin,69,s92,Wraith,123,cKz! Wraith Amin 69 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav
