file,key,bpm,mood,title,seed,prompt,init_loop,init_path
01_Obsidian_Amin_init69_prompt69__cfg7__seed7.wav,Amin,prompt=69/init=69,cfg7,Obsidian,7,cKz! Obsidian Amin 69 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav
01_Obsidian_Amin_init69_prompt69__cfg7__seed123.wav,Amin,prompt=69/init=69,cfg7,Obsidian,123,cKz! Obsidian Amin 69 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav
01_Obsidian_Amin_init69_prompt109__bpmX__seed7.wav,Amin,prompt=109/init=69,bpmX,Obsidian,7,cKz! Obsidian Amin 109 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav
01_Obsidian_Amin_init69_prompt109__bpmX__seed123.wav,Amin,prompt=109/init=69,bpmX,Obsidian,123,cKz! Obsidian Amin 109 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Foolish - 69 BPM A Min.wav
02_Cascade_Bmin_init130_prompt130__cfg3__seed7.wav,Bmin,prompt=130/init=130,cfg3,Cascade,7,cKz! Cascade Bmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav
02_Cascade_Bmin_init130_prompt130__cfg3__seed123.wav,Bmin,prompt=130/init=130,cfg3,Cascade,123,cKz! Cascade Bmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav
02_Cascade_Bmin_init130_prompt130__cfg5__seed7.wav,Bmin,prompt=130/init=130,cfg5,Cascade,7,cKz! Cascade Bmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav
02_Cascade_Bmin_init130_prompt130__cfg5__seed123.wav,Bmin,prompt=130/init=130,cfg5,Cascade,123,cKz! Cascade Bmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav
02_Cascade_Bmin_init130_prompt130__cfg7__seed7.wav,Bmin,prompt=130/init=130,cfg7,Cascade,7,cKz! Cascade Bmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav
02_Cascade_Bmin_init130_prompt130__cfg7__seed123.wav,Bmin,prompt=130/init=130,cfg7,Cascade,123,cKz! Cascade Bmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav
