file,key,bpm,mood,title,seed,prompt,init_loop,init_path
16_Mirage_Emaj__s70__seed7.wav,Emaj,110,s70,Mirage,7,cKz! Mirage Emaj 110 bpm @crushed_keyz,Cymatics Gems Vol 6 - Luxury - 110 BPM E Maj.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Gems Vol 6 - Future RnB Melodies/Cymatics Gems Vol 6 - Luxury - 110 BPM E Maj.wav
17_Obsidian_Dmin__s70__seed7.wav,Dmin,158,s70,Obsidian,7,cKz! Obsidian Dmin 158 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Melee - 158 BPM D Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Melee - 158 BPM D Min.wav
18_Cascade_Bmin__s70__seed7.wav,Bmin,130,s70,Cascade,7,cKz! Cascade Bmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav
19_Wraith_A#min__s70__seed7.wav,A#min,143,s70,Wraith,7,cKz! Wraith A#min 143 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav
20_Nocturne_Amin__s70__seed7.wav,Amin,141,s70,Nocturne,7,cKz! Nocturne Amin 141 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav
21_Voltage_Gmin__s70__seed7.wav,Gmin,165,s70,Voltage,7,cKz! Voltage Gmin 165 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Faith - 165 BPM G Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Faith - 165 BPM G Min.wav
22_Solaris_Cmin__s70__seed7.wav,Cmin,100,s70,Solaris,7,cKz! Solaris Cmin 100 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Outlaw - 100 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Outlaw - 100 BPM C Min.wav
23_Velvet_C#min__s70__seed7.wav,C#min,140,s70,Velvet,7,cKz! Velvet C#min 140 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav
24_Mirage_Emin__s70__seed7.wav,Emin,128,s70,Mirage,7,cKz! Mirage Emin 128 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Medellin - 128 BPM E Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Medellin - 128 BPM E Min.wav
25_Obsidian_Fmin__s70__seed7.wav,Fmin,120,s70,Obsidian,7,cKz! Obsidian Fmin 120 bpm @crushed_keyz,Cymatics - Dragon Platinum Orchestral Loop - Winter - 120 BPM F Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Orchestral Loop - Winter - 120 BPM F Min.wav
