file,key,bpm,mood,title,seed,prompt,init_loop,init_path
08_Mirage_Fmin__s60__seed7.wav,Fmin,130,s60,Mirage,7,cKz! Mirage Fmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Science - 130 BPM F Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Science - 130 BPM F Min.wav
08_Mirage_Fmin__s75__seed7.wav,Fmin,130,s75,Mirage,7,cKz! Mirage Fmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Science - 130 BPM F Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Science - 130 BPM F Min.wav
09_Obsidian_F#min__s60__seed7.wav,F#min,141,s60,Obsidian,7,cKz! Obsidian F#min 141 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Slime - 141 BPM F# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Slime - 141 BPM F# Min.wav
09_Obsidian_F#min__s75__seed7.wav,F#min,141,s75,Obsidian,7,cKz! Obsidian F#min 141 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Slime - 141 BPM F# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Slime - 141 BPM F# Min.wav
10_Cascade_D#min__s60__seed7.wav,D#min,150,s60,Cascade,7,cKz! Cascade D#min 150 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
10_Cascade_D#min__s75__seed7.wav,D#min,150,s75,Cascade,7,cKz! Cascade D#min 150 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Tragedy - 150 BPM D# Min.wav
11_Wraith_G#min__s60__seed7.wav,G#min,84,s60,Wraith,7,cKz! Wraith G#min 84 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Foreign - 84 BPM G# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Foreign - 84 BPM G# Min.wav
11_Wraith_G#min__s75__seed7.wav,G#min,84,s75,Wraith,7,cKz! Wraith G#min 84 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Foreign - 84 BPM G# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Foreign - 84 BPM G# Min.wav
12_Nocturne_Dmin__s60__seed7.wav,Dmin,158,s60,Nocturne,7,cKz! Nocturne Dmin 158 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Melee - 158 BPM D Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Melee - 158 BPM D Min.wav
12_Nocturne_Dmin__s75__seed7.wav,Dmin,158,s75,Nocturne,7,cKz! Nocturne Dmin 158 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Melee - 158 BPM D Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Melee - 158 BPM D Min.wav
13_Voltage_Bmin__s60__seed7.wav,Bmin,130,s60,Voltage,7,cKz! Voltage Bmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav
13_Voltage_Bmin__s75__seed7.wav,Bmin,130,s75,Voltage,7,cKz! Voltage Bmin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Divine - 130 BPM B Min.wav
14_Solaris_A#min__s60__seed7.wav,A#min,143,s60,Solaris,7,cKz! Solaris A#min 143 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav
14_Solaris_A#min__s75__seed7.wav,A#min,143,s75,Solaris,7,cKz! Solaris A#min 143 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Diamonds - 143 BPM A# Min.wav
15_Velvet_Amin__s60__seed7.wav,Amin,141,s60,Velvet,7,cKz! Velvet Amin 141 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav
15_Velvet_Amin__s75__seed7.wav,Amin,141,s75,Velvet,7,cKz! Velvet Amin 141 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Patient - 141 BPM A Min.wav
16_Mirage_Gmin__s60__seed7.wav,Gmin,165,s60,Mirage,7,cKz! Mirage Gmin 165 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Faith - 165 BPM G Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Faith - 165 BPM G Min.wav
16_Mirage_Gmin__s75__seed7.wav,Gmin,165,s75,Mirage,7,cKz! Mirage Gmin 165 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Faith - 165 BPM G Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Faith - 165 BPM G Min.wav
17_Obsidian_Cmin__s60__seed7.wav,Cmin,100,s60,Obsidian,7,cKz! Obsidian Cmin 100 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Outlaw - 100 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Outlaw - 100 BPM C Min.wav
17_Obsidian_Cmin__s75__seed7.wav,Cmin,100,s75,Obsidian,7,cKz! Obsidian Cmin 100 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Outlaw - 100 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Outlaw - 100 BPM C Min.wav
18_Cascade_C#min__s60__seed7.wav,C#min,140,s60,Cascade,7,cKz! Cascade C#min 140 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav
18_Cascade_C#min__s75__seed7.wav,C#min,140,s75,Cascade,7,cKz! Cascade C#min 140 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Past Life - 140 BPM C# Min.wav
19_Wraith_Emin__s60__seed7.wav,Emin,128,s60,Wraith,7,cKz! Wraith Emin 128 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Medellin - 128 BPM E Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Medellin - 128 BPM E Min.wav
19_Wraith_Emin__s75__seed7.wav,Emin,128,s75,Wraith,7,cKz! Wraith Emin 128 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Medellin - 128 BPM E Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Medellin - 128 BPM E Min.wav
20_Nocturne_Fmin__s60__seed7.wav,Fmin,120,s60,Nocturne,7,cKz! Nocturne Fmin 120 bpm @crushed_keyz,Cymatics - Dragon Platinum Orchestral Loop - Winter - 120 BPM F Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Orchestral Loop - Winter - 120 BPM F Min.wav
20_Nocturne_Fmin__s75__seed7.wav,Fmin,120,s75,Nocturne,7,cKz! Nocturne Fmin 120 bpm @crushed_keyz,Cymatics - Dragon Platinum Orchestral Loop - Winter - 120 BPM F Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Orchestral Loop - Winter - 120 BPM F Min.wav
21_Voltage_F#min__s60__seed7.wav,F#min,110,s60,Voltage,7,cKz! Voltage F#min 110 bpm @crushed_keyz,Cymatics Gems Vol 1 - Detonate - 110 BPM F# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Gems_Vol_1_Trap_Melodies/Cymatics Gems Vol 1 - Detonate - 110 BPM F# Min.wav
21_Voltage_F#min__s75__seed7.wav,F#min,110,s75,Voltage,7,cKz! Voltage F#min 110 bpm @crushed_keyz,Cymatics Gems Vol 1 - Detonate - 110 BPM F# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Gems_Vol_1_Trap_Melodies/Cymatics Gems Vol 1 - Detonate - 110 BPM F# Min.wav
22_Solaris_D#min__s60__seed7.wav,D#min,152,s60,Solaris,7,cKz! Solaris D#min 152 bpm @crushed_keyz,Cymatics - Dragon Platinum Happy Loop - Astronauts - 152 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Happy Loop - Astronauts - 152 BPM D# Min.wav
22_Solaris_D#min__s75__seed7.wav,D#min,152,s75,Solaris,7,cKz! Solaris D#min 152 bpm @crushed_keyz,Cymatics - Dragon Platinum Happy Loop - Astronauts - 152 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Happy Loop - Astronauts - 152 BPM D# Min.wav
23_Velvet_G#min__s60__seed7.wav,G#min,128,s60,Velvet,7,cKz! Velvet G#min 128 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Temple - 128 BPM G# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Temple - 128 BPM G# Min.wav
23_Velvet_G#min__s75__seed7.wav,G#min,128,s75,Velvet,7,cKz! Velvet G#min 128 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Temple - 128 BPM G# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Temple - 128 BPM G# Min.wav
