file,key,bpm,mood,title,seed,prompt,init_loop,init_path
0013__A#min_97_oracle__Midnight__loop-Cymatics_Oracle_West_Coast__seed7.wav,A#min,97,oracle,Midnight,7,cKz! Midnight A#min 97 bpm @crushed_keyz,Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Piano Arp.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Stems/Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Piano Arp.wav
0014__A#min_97_oracle__Midnight__loop-Cymatics_Oracle_West_Coast__seed123.wav,A#min,97,oracle,Midnight,123,cKz! Midnight A#min 97 bpm @crushed_keyz,Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Piano Arp.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Stems/Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Piano Arp.wav
0015__A#min_97_oracle__BANDS__loop-Cymatics_Oracle_West_Coast__seed7.wav,A#min,97,oracle,BANDS,7,cKz! BANDS A#min 97 bpm @crushed_keyz,Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Piano Arp.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Stems/Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Piano Arp.wav
0016__A#min_97_oracle__BANDS__loop-Cymatics_Oracle_West_Coast__seed123.wav,A#min,97,oracle,BANDS,123,cKz! BANDS A#min 97 bpm @crushed_keyz,Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Piano Arp.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Stems/Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Piano Arp.wav
0017__A#min_97_oracle__CoSmoS__loop-Cymatics_Oracle_West_Coast__seed7.wav,A#min,97,oracle,CoSmoS,7,cKz! CoSmoS A#min 97 bpm @crushed_keyz,Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Piano Arp.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Stems/Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Piano Arp.wav
0018__A#min_97_oracle__CoSmoS__loop-Cymatics_Oracle_West_Coast__seed123.wav,A#min,97,oracle,CoSmoS,123,cKz! CoSmoS A#min 97 bpm @crushed_keyz,Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Piano Arp.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Stems/Cymatics - Oracle West Coast Melody Loop 2 - 97 BPM A# Min Piano Arp.wav
0019__A#min_150_various__Halo__loop-Cymatics_Dragon_Various_Lo__seed7.wav,A#min,150,various,Halo,7,cKz! Halo A#min 150 bpm @crushed_keyz,Cymatics - Dragon Various Loop - Do The Most - 150 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics - Dragon Pt. 5/Various/Cymatics - Dragon Various Loop - Do The Most - 150 BPM A# Min.wav
0020__A#min_150_various__Halo__loop-Cymatics_Dragon_Various_Lo__seed123.wav,A#min,150,various,Halo,123,cKz! Halo A#min 150 bpm @crushed_keyz,Cymatics - Dragon Various Loop - Do The Most - 150 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics - Dragon Pt. 5/Various/Cymatics - Dragon Various Loop - Do The Most - 150 BPM A# Min.wav
0021__A#min_150_various__Soulful__loop-Cymatics_Dragon_Various_Lo__seed7.wav,A#min,150,various,Soulful,7,cKz! Soulful A#min 150 bpm @crushed_keyz,Cymatics - Dragon Various Loop - Do The Most - 150 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics - Dragon Pt. 5/Various/Cymatics - Dragon Various Loop - Do The Most - 150 BPM A# Min.wav
0022__A#min_150_various__Soulful__loop-Cymatics_Dragon_Various_Lo__seed123.wav,A#min,150,various,Soulful,123,cKz! Soulful A#min 150 bpm @crushed_keyz,Cymatics - Dragon Various Loop - Do The Most - 150 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics - Dragon Pt. 5/Various/Cymatics - Dragon Various Loop - Do The Most - 150 BPM A# Min.wav
