file,key,bpm,mood,title,seed,prompt,init_loop,init_path
06_Naga_Gmin__s75__seed123.wav,Gmin,140,s75,Naga,123,cKz! Naga Gmin 140 bpm @crushed_keyz,PDMX 08 - 140 BPM G Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 08 - 140 BPM G Min.wav
06_Naga_Gmin__s75__seed777.wav,Gmin,140,s75,Naga,777,cKz! Naga Gmin 140 bpm @crushed_keyz,PDMX 08 - 140 BPM G Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 08 - 140 BPM G Min.wav
07_Feldspar_G#min__s75__seed7.wav,G#min,145,s75,Feldspar,7,cKz! Feldspar G#min 145 bpm @crushed_keyz,PDMX 09 - 145 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 09 - 145 BPM G# Min.wav
07_Feldspar_G#min__s75__seed123.wav,G#min,145,s75,Feldspar,123,cKz! Feldspar G#min 145 bpm @crushed_keyz,PDMX 09 - 145 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 09 - 145 BPM G# Min.wav
07_Feldspar_G#min__s75__seed777.wav,G#min,145,s75,Feldspar,777,cKz! Feldspar G#min 145 bpm @crushed_keyz,PDMX 09 - 145 BPM G# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 09 - 145 BPM G# Min.wav
08_Seraph_Amin__s75__seed7.wav,Amin,150,s75,Seraph,7,cKz! Seraph Amin 150 bpm @crushed_keyz,PDMX 10 - 150 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 10 - 150 BPM A Min.wav
08_Seraph_Amin__s75__seed123.wav,Amin,150,s75,Seraph,123,cKz! Seraph Amin 150 bpm @crushed_keyz,PDMX 10 - 150 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 10 - 150 BPM A Min.wav
08_Seraph_Amin__s75__seed777.wav,Amin,150,s75,Seraph,777,cKz! Seraph Amin 150 bpm @crushed_keyz,PDMX 10 - 150 BPM A Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 10 - 150 BPM A Min.wav
09_Basilisk_A#min__s75__seed7.wav,A#min,130,s75,Basilisk,7,cKz! Basilisk A#min 130 bpm @crushed_keyz,PDMX 11 - 130 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 11 - 130 BPM A# Min.wav
09_Basilisk_A#min__s75__seed123.wav,A#min,130,s75,Basilisk,123,cKz! Basilisk A#min 130 bpm @crushed_keyz,PDMX 11 - 130 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 11 - 130 BPM A# Min.wav
09_Basilisk_A#min__s75__seed777.wav,A#min,130,s75,Basilisk,777,cKz! Basilisk A#min 130 bpm @crushed_keyz,PDMX 11 - 130 BPM A# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 11 - 130 BPM A# Min.wav
10_Osmium_Bmin__s75__seed7.wav,Bmin,138,s75,Osmium,7,cKz! Osmium Bmin 138 bpm @crushed_keyz,PDMX 12 - 138 BPM B Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 12 - 138 BPM B Min.wav
10_Osmium_Bmin__s75__seed123.wav,Bmin,138,s75,Osmium,123,cKz! Osmium Bmin 138 bpm @crushed_keyz,PDMX 12 - 138 BPM B Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 12 - 138 BPM B Min.wav
10_Osmium_Bmin__s75__seed777.wav,Bmin,138,s75,Osmium,777,cKz! Osmium Bmin 138 bpm @crushed_keyz,PDMX 12 - 138 BPM B Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 12 - 138 BPM B Min.wav
11_Opal_Cmin__s75__seed7.wav,Cmin,140,s75,Opal,7,cKz! Opal Cmin 140 bpm @crushed_keyz,PDMX 13 - 140 BPM C Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 13 - 140 BPM C Min.wav
11_Opal_Cmin__s75__seed123.wav,Cmin,140,s75,Opal,123,cKz! Opal Cmin 140 bpm @crushed_keyz,PDMX 13 - 140 BPM C Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 13 - 140 BPM C Min.wav
11_Opal_Cmin__s75__seed777.wav,Cmin,140,s75,Opal,777,cKz! Opal Cmin 140 bpm @crushed_keyz,PDMX 13 - 140 BPM C Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 13 - 140 BPM C Min.wav
12_Crevasse_C#min__s75__seed7.wav,C#min,145,s75,Crevasse,7,cKz! Crevasse C#min 145 bpm @crushed_keyz,PDMX 14 - 145 BPM C# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 14 - 145 BPM C# Min.wav
