file,key,bpm,mood,title,seed,prompt,init_loop,init_path
0052__Amin_130_ethnic__Rent_Free__loop-Cymatics_Dragon_Platinum_E__seed7.wav,Amin,130,ethnic,Rent_Free,7,cKz! Rent_Free Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0053__Amin_130_ethnic__Rent_Free__loop-Cymatics_Dragon_Platinum_E__seed123.wav,Amin,130,ethnic,Rent_Free,123,cKz! Rent_Free Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0054__Amin_130_ethnic__Rent_Free__loop-Cymatics_Dragon_Platinum_E__seed777.wav,Amin,130,ethnic,Rent_Free,777,cKz! Rent_Free Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0055__Amin_130_ethnic__ICE__loop-Cymatics_Dragon_Platinum_E__seed7.wav,Amin,130,ethnic,ICE,7,cKz! ICE Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0056__Amin_130_ethnic__ICE__loop-Cymatics_Dragon_Platinum_E__seed123.wav,Amin,130,ethnic,ICE,123,cKz! ICE Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0057__Amin_130_ethnic__ICE__loop-Cymatics_Dragon_Platinum_E__seed777.wav,Amin,130,ethnic,ICE,777,cKz! ICE Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0058__Amin_130_ethnic__LATE__loop-Cymatics_Dragon_Platinum_E__seed7.wav,Amin,130,ethnic,LATE,7,cKz! LATE Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0059__Amin_130_ethnic__LATE__loop-Cymatics_Dragon_Platinum_E__seed123.wav,Amin,130,ethnic,LATE,123,cKz! LATE Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0060__Amin_130_ethnic__LATE__loop-Cymatics_Dragon_Platinum_E__seed777.wav,Amin,130,ethnic,LATE,777,cKz! LATE Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0061__Amin_88_oracle__Dusk__loop-Cymatics_Oracle_Classic_Me__seed7.wav,Amin,88,oracle,Dusk,7,cKz! Dusk Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
